Id,Categoría,Pregunta,Opción A,Opción B,Correcta,Dificultad,Explicación
558,Economía,¿Moneda oficial de la Unión Europea?,Euro,Libra,A,Fácil,Introducida en 1999 como moneda contable y en 2002 como billetes y monedas físicos.
541,Dinero,¿Metal de las monedas de más valor en Roma?,Oro (Aureus),Plata (Denarius),A,Fácil,El áureo era la moneda de oro romana equivalente a 25 denarios de plata.
560,Economía,¿País donde se inventó el papel moneda?,China,Italia,A,Fácil,Apareció en la dinastía Tang (siglo VII) para evitar cargar pesadas monedas de cobre.
537,Dinero,¿Animal en el billete de 100 dólares?,Ninguno,Águila,A,Media,El billete muestra el retrato de Benjamin Franklin; no incluye animales en su diseño principal.
568,Economía,¿Qué significan las siglas 'PIB'?,Producto Interior Bruto,Precio Interno Base,A,Fácil,Es el valor total de los bienes y servicios producidos en un país durante un año.
740,Fortuna,¿Ciudad con más millonarios (2024)?,Nueva York,Londres,A,Media,Nueva York encabeza la lista con más de 340.000 personas con un patrimonio neto alto.
552,Dinero,¿Unidad mínima del Bitcoin?,Satoshi,Bit,A,Media,Un Satoshi es la cienmillonésima parte de un Bitcoin (0.00000001 BTC).
554,Economía,¿Banco más antiguo aún operativo?,Monte dei Paschi di Siena,Barclays,A,Difícil,Fundado en 1472 en la ciudad de Siena; Italia; originalmente como un monte de piedad.
549,Dinero,¿País que utiliza el 'Yen'?,Japón,Corea,A,Fácil,Es la unidad monetaria de Japón y una de las monedas de reserva más importantes del mundo.
566,Economía,¿Qué es la inflación?,Subida de precios,Bajada de impuestos,A,Fácil,Es el aumento generalizado y sostenido de los precios que reduce el poder adquisitivo.
741,Fortuna,¿Empresa de Bill Gates?,Microsoft,Apple,A,Fácil,Cofundó la mayor empresa de software del mundo en 1975 junto a Paul Allen.
540,Dinero,¿Material del billete de 5 libras actual?,Polímero (Plástico),Papel,A,Media,Desde 2016 se fabrican en plástico para que sean más duraderos y difíciles de falsificar.
565,Economía,¿Qué es el Ibex 35?,Índice bursátil español,Un impuesto,A,Fácil,Recoge la cotización de las 35 empresas con más liquidez de la bolsa española.
542,Dinero,¿Moneda con mayor valor frente al dólar?,Dinar Kuwaití,Euro,A,Difícil,Debido a sus exportaciones de petróleo; el dinar de Kuwait es la moneda más cara del mundo.
556,Economía,¿Dueño de la marca Tesla?,Elon Musk,Zuckerberg,A,Fácil,Musk es el CEO y principal accionista de la empresa de coches eléctricos líder.
742,Fortuna,¿Familia más rica de la historia europea?,Rothschild,Médici,A,Media,Establecieron una red bancaria internacional en el siglo XVIII que financió guerras y naciones.
545,Dinero,¿Moneda de Rusia?,Rublo,Eslavo,A,Fácil,Se utiliza en Rusia y en las repúblicas autoproclamadas de Abjasia y Osetia del Sur.
557,Economía,¿Mercado 'Bear' (Oso) significa?,Precios bajan,Precios suben,A,Media,Se llama así porque el oso ataca de arriba hacia abajo con sus garras (caída).
538,Dinero,¿Año de introducción del Euro físico?,2002,2000,A,Fácil,El 1 de enero de 2002 entró en circulación en los primeros 12 países de la eurozona.
559,Economía,¿País con mayor reserva de oro?,EE. UU.,Alemania,A,Media,Estados Unidos posee más de 8.100 toneladas de oro; la mayoría en Fort Knox.
744,Fortuna,¿Marca de lujo más valiosa?,Louis Vuitton,Gucci,A,Media,LVMH es el conglomerado de lujo más grande del mundo por ingresos y valor de mercado.
551,Dinero,¿Qué es un 'Paraíso Fiscal'?,Impuestos muy bajos,Banco en la playa,A,Fácil,Territorios que ofrecen ventajas fiscales extremas a inversores y empresas extranjeras.
553,Economía,¿Autor de 'La Riqueza de las Naciones'?,Adam Smith,Karl Marx,A,Media,Publicado en 1776; es considerado el libro fundacional de la economía moderna.
548,Dinero,¿Moneda oficial de México?,Peso,Bolívar,A,Fácil,El peso mexicano fue la primera moneda en el mundo en usar el símbolo $.
562,Economía,¿Qué es el 'FMI'?,Fondo Monetario Internacional,Finanzas Mundiales,A,Fácil,Organización que busca asegurar la estabilidad financiera y el comercio global.
745,Fortuna,¿Mujer más rica del mundo (L'Oréal)?,Françoise Bettencourt,Alice Walton,A,Difícil,Heredera del imperio cosmético; su fortuna supera los 90.000 millones de dólares.
539,Dinero,¿Cara en el billete de 5 USD?,Abraham Lincoln,Washington,A,Fácil,Muestra el retrato del 16º presidente en el anverso y su Monumento en el reverso.
555,Economía,¿Bolsa de Nueva York?,Wall Street (NYSE),Nasdaq,A,Fácil,Situada en el número 11 de Wall Street; es la bolsa de valores más grande del mundo.
543,Dinero,¿Moneda de España antes del Euro?,Peseta,Escudo,A,Fácil,Estuvo en circulación durante 133 años; desde 1868 hasta el año 2002.
567,Economía,¿Qué es una Criptomoneda?,Digital descentralizada,Moneda de oro,A,Fácil,Utiliza criptografía para asegurar transacciones sin necesidad de un banco central.
747,Fortuna,¿Sector de Warren Buffett?,Inversiones,Tecnología,A,Media,"Conocido como el ""Oráculo de Omaha""; hizo su fortuna mediante el holding Berkshire Hathaway."
550,Dinero,¿País que utiliza la 'Rupia'?,India,China,A,Fácil,También la usan con variantes Indonesia; Pakistán; Sri Lanka y Nepal.
564,Economía,¿Qué es el déficit público?,Gastar más de lo que ingresa,Ahorrar dinero,A,Fácil,Ocurre cuando los gastos del Estado superan a sus ingresos en un periodo dado.
546,Dinero,¿Moneda de Suiza?,Franco Suizo,Euro,A,Fácil,Suiza no forma parte de la eurozona y mantiene su propia moneda independiente.
563,Economía,¿Qué es el 'Gran Crack'?,Caída de bolsa de 1929,Un eclipse solar,A,Fácil,Fue el desplome más devastador de la bolsa de EE.UU.; iniciando la Gran Depresión.
743,Fortuna,¿Fundador de Amazon?,Jeff Bezos,Steve Jobs,A,Fácil,Empezó vendiendo libros en su garaje en 1994 y hoy es un gigante del e-commerce.
544,Dinero,¿Moneda de piedra en Micronesia?,Piedras Rai,Conchas,A,Difícil,En la isla de Yap usaban discos de piedra caliza gigantes cuyo valor dependía de su historia.
769,Gastronomía,¿Fruta que peor huele del mundo?,Durian,Jackfruit,A,Media,Su olor es tan fuerte (mezcla de cebolla podrida y gas) que está prohibida en hoteles y metros de Asia.
337,Comida Rara,¿Ingrediente del café 'Kopi Luwak'?,Excremento de civeta,Granos de oro,A,Difícil,Los granos son ingeridos y fermentados en el aparato digestivo de una civeta antes de ser recolectados.
449,Curiosidades,¿Color original de la zanahoria?,Naranja,Morada,B,Media,Eran moradas o blancas; las naranjas se popularizaron en el siglo XVII en honor a la Casa Real de Orange.
789,Gastronomía,¿País que más insectos consume?,Tailandia,México,A,Media,Los grillos y larvas son una fuente de proteína común y se venden como snacks en mercados callejeros.
341,Comida Rara,¿Qué es el 'Hákarl' en Islandia?,Tiburón podrido,Pez globo,A,Media,Es carne de tiburón de Groenlandia curada y fermentada durante meses para eliminar sus toxinas naturales.
454,Curiosidades,¿Fruto seco que es una semilla?,Anacardo,Almendra,A,Difícil,"El anacardo crece fuera de una fruta llamada ""manzana de cajú""; es técnicamente un apéndice de la fruta."
808,Gastronomía,¿Queso más peligroso (con larvas)?,Casu Marzu,Roquefort,A,Media,Típico de Cerdeña; contiene larvas vivas de mosca que ayudan a la fermentación extrema del queso.
336,Comida Rara,¿Ave que se come entera en Francia?,Hortelano,Codorniz,A,Difícil,Se ahoga en armañac y se come de un bocado; es una tradición rodeada de polémica y hoy prohibida.
451,Curiosidades,¿Especia que es el estigma de una flor?,Azafrán,Canela,A,Media,"Cada flor de ""Crocus sativus"" solo tiene tres estigmas; de ahí su elevadísimo precio en el mercado."
772,Gastronomía,¿Hongo más caro del mundo?,Trufa blanca,Shiitake,A,Fácil,La trufa blanca de Alba es imposible de cultivar y solo se encuentra con perros o cerdos entrenados.
339,Comida Rara,¿Parte letal del pez globo?,Hígado,Ojos,A,Media,Contiene tetrodotoxina; los chefs (itamae) deben estudiar años para obtener la licencia para cocinarlo.
473,Curiosidades,¿Vegetal con más proteínas?,Brócoli,Espinaca,A,Media,Por cada 100 calorías; el brócoli tiene más proteínas que un filete de ternera (aunque mucha menos densidad).
781,Gastronomía,¿Origen real del Sushi?,China,Japón,A,Difícil,Nació en China como un método para conservar pescado en arroz fermentado antes de evolucionar en Japón.
340,Comida Rara,¿Qué es el 'Balut' en Filipinas?,Huevo con embrión,Sopa de sangre,A,Media,Es un huevo de pato ya fertilizado con el feto formado que se hierve y se come directamente de la cáscara.
452,Curiosidades,¿Fruta con semillas por fuera?,Fresa,Mora,A,Fácil,"Técnicamente no es una baya; sino un fruto accesorio y esos ""puntos"" son los verdaderos frutos (aquenios)."
751,Gastronomía,¿Chile más picante del mundo?,Carolina Reaper,Habanero,A,Media,Mide más de 2 millones de unidades en la escala Scoville; el habanero apenas llega a las 350.000.
338,Comida Rara,¿País que come 'Cuy' (cobaya)?,Perú,Brasil,A,Fácil,Es una herencia de la gastronomía incaica y se consume principalmente frito o al horno en los Andes.
428,Curiosidades,¿Alimento que nunca caduca?,Miel,Arroz,A,Fácil,Se han encontrado tarros de miel en tumbas egipcias de 3000 años de antigüedad que aún son comestibles.
777,Gastronomía,¿Ingrediente rosa del taramasalata?,Hueva de pescado,Remolacha,A,Media,Es un plato griego hecho con huevas de carpa o bacalao mezcladas con miga de pan o puré.
347,Comida Rara,¿Qué son los 'Escamoles'?,Larvas de hormiga,Saltamontes,A,Difícil,"Conocidos como el ""caviar mexicano""; son larvas de hormiga que se recolectan de las raíces del agave."
446,Curiosidades,¿Bebida llamada 'Vino de Coca'?,Coca-Cola,Pepsi,A,Media,La fórmula original de John Pemberton incluía extractos de hojas de coca y nuez de cola.
750,Gastronomía,¿Carne más cara del mundo?,Wagyu A5 (Kobe),Angus,A,Media,El buey de Kobe es un tipo de Wagyu con una infiltración de grasa (marmoleo) única y certificada.
345,Comida Rara,¿Qué es el 'Sannakji'?,Pulpo vivo,Sopa de perro,A,Media,Se sirve el pulpo recién cortado y los tentáculos siguen moviéndose en el plato debido a la actividad nerviosa.
455,Curiosidades,¿Hortaliza que es 95% agua?,Pepino,Lechuga,A,Fácil,Es uno de los alimentos más hidratantes que existen; superando incluso a la sandía.
786,Gastronomía,¿País que inventó la pasta?,China,Italia,A,Media,Aunque los italianos la perfeccionaron; los fideos más antiguos encontrados (4000 años) son chinos.
348,Comida Rara,¿Sopa de nido de pájaro es de...?,Saliva de ave,Plumas de pato,A,Difícil,La salangana construye su nido con saliva solidificada que se disuelve para crear una sopa gelatinosa.
447,Curiosidades,¿Brillo de los caramelos?,Cera de carnauba,Azúcar glas,A,Difícil,Se usa una cera vegetal extraída de palmeras (o secreciones de insectos como la laca) para darles brillo.
764,Gastronomía,¿Flor para el té Earl Grey?,Bergamota (cítrico),Jazmín,A,Media,El sabor distintivo proviene del aceite extraído de la cáscara de la naranja bergamota.
346,Comida Rara,¿Qué son las 'Criadillas'?,Testículos de toro,Riñones de cerdo,A,Fácil,Es una casquería común en la cocina española y americana tras las corridas de toros o el herraje.
474,Curiosidades,¿Vitamina que falta en la carne?,Vitamina C,Vitamina B12,A,Media,La carne fresca casi no tiene vitamina C; por eso los marineros sufrían escorbuto si no comían fruta.
778,Gastronomía,¿Mayor productor de té?,China,India,A,Media,Lidera la producción mundial con más de 2 millones de toneladas anuales; seguida de cerca por India.
342,Comida Rara,¿Qué es el 'Kimchi'?,Col fermentada,Pescado crudo,A,Fácil,Es el plato nacional de Corea; verduras fermentadas con especias y un sabor picante y agrio.
448,Curiosidades,¿Cereal más cultivado?,Maíz,Trigo,A,Media,Aunque el trigo es básico en Europa; el maíz domina globalmente por su uso en alimentación animal y biocombustibles.
774,Gastronomía,¿Ingrediente de la 'Bouillabaisse'?,Pescado,Pollo,A,Fácil,Es una sopa de pescados variados originaria de los pescadores de Marsella; Francia.
344,Comida Rara,¿Qué es el 'Mopane'?,Orugas fritas,Carne de cebra,A,Difícil,Son orugas de polilla emperador que se secan o fríen; siendo un alimento básico en el sur de África.
453,Curiosidades,¿Fruta cruce naranja y pomelo?,Toronja,Mandarina,A,Media,La toronja o pomelo rosado es un híbrido natural surgido en Barbados en el siglo XVIII.
791,Gastronomía,¿Parte más grasa del atún?,Ventresca,Lomo,A,Media,Se encuentra en el vientre del pez; es la zona más melosa y valorada por su alto contenido en Omega-3.
343,Comida Rara,¿Qué es el 'Lutefisk'?,Pescado en sosa,Carne ahumada,A,Difícil,Plato escandinavo de pescado blanco seco tratado con sosa cáustica hasta que adquiere textura gelatinosa.
427,Curiosidades,¿Aceite más sano para freír?,Oliva,Girasol,A,Fácil,Aguanta mejor las altas temperaturas sin degradarse gracias a sus ácidos grasos monoinsaturados.
782,Gastronomía,¿País de la ensalada César?,México,Italia,A,Difícil,Fue creada por el chef italiano Cesare Cardini en su restaurante de Tijuana; México; en 1924.
738,Extremo,¿Qué animal tiene el sistema inmune más fuerte?,Tiburón,Cocodrilo,B,Difícil,La sangre del cocodrilo tiene anticuerpos que eliminan bacterias y virus que matarían a un humano.
172,Biología,¿Único mamífero que no puede saltar?,Elefante,Perezoso,A,Fácil,Su enorme peso y la falta de elasticidad en los tendones de sus patas lo hacen físicamente imposible.
47,Animales,¿Qué animal tiene tres corazones?,Pulpo,Calamar (ambos),A,Media,Dos corazones bombean sangre a las branquias y el tercero al resto del cuerpo.
731,Extremo,¿Animal que regenera su propio cerebro?,Axolote,Estrella de mar,A,Difícil,Este anfibio mexicano puede regenerar extremidades
13,Animales,¿Ave que vuela hacia atrás?,Colibrí,Vencejo,A,Fácil,"Es la única ave capaz de volar en todas las direcciones gracias a la rotación de sus alas en ""8""."
156,Biología,¿Cuántos estómagos tiene un camello?,3,4,A,Difícil,A diferencia de las vacas (4)
27,Animales,¿Lengua más larga que su propio cuerpo?,Camaleón,Oso hormiguero,A,Media,La lengua del camaleón se dispara a una velocidad increíble y mide hasta 1.5 veces su cuerpo.
735,Extremo,¿Animal sin cuerdas vocales?,Jirafa,Conejo,A,Media,Se comunican mediante infrasonidos de baja frecuencia que el oído humano no puede percibir.
9,Animales,¿Animal que duerme con un ojo abierto?,Delfín,León,A,Fácil,Descansan la mitad de su cerebro a la vez para mantenerse alerta ante depredadores y respirar.
144,Biología,¿Animal con huellas dactilares humanas?,Koala,Chimpancé,A,Media,Incluso bajo el microscopio
31,Animales,¿Pariente vivo más cercano del T-Rex?,Gallina,Cocodrilo,A,Difícil,Análisis genéticos de colágeno óseo demuestran que las aves son descendientes directos de los terópodos.
728,Extremo,¿Animal con leche de color rosa?,Hipopótamo,Yack,A,Media,Su sudor rojo protector se mezcla con la leche blanca dándole ese tono rosáceo.
29,Animales,¿Mordida más potente del mundo?,Cocodrilo Nilo,Hipopótamo,A,Media,El cocodrilo del Nilo ejerce una presión de 5.000 psi
146,Biología,¿Animal inmortal biológicamente?,Medusa Turritopsis,Tardígrado,A,Difícil,Puede revertir sus células a su estado de pólipo juvenil y volver a empezar su ciclo vital.
4,Animales,¿Animal con pupilas rectangulares?,Cabra,Gato,A,Media,Esto les da un campo de visión panorámico de 340 grados para detectar depredadores.
733,Extremo,¿Animal que sobrevive al vacío espacial?,Tardígrado,Cucaracha,A,Media,"El ""oso de agua"" puede entrar en un estado de criptobiosis que lo hace casi indestructible."
45,Animales,¿Qué animal tiene más dientes?,Caracol (25.000),Tiburón,A,Difícil,Su lengua (rádula) está cubierta por miles de dentículos microscópicos para raspar comida.
169,Biología,¿Sentido del gusto en las patas?,Mariposa,Mosca (ambas),A,Media,Tienen receptores químicos en las patas para saber si una planta es apta para alimentarse.
5,Animales,¿Animal más ruidoso del océano?,Cachalote,Ballena Azul,A,Difícil,"Sus ""clics"" alcanzan los 230 decibelios"
730,Extremo,¿Animal que cambia de sexo?,Pez payaso,Delfín,A,Media,Si la hembra dominante muere
24,Animales,¿Gesta más larga (22 meses)?,Elefante africano,Orca,A,Fácil,El desarrollo de un bebé elefante requiere casi dos años dentro del vientre materno.
150,Biología,¿Animal que no ve el color rojo?,Toro,Perro,A,Media,Los toros son dicromáticos; embisten a la muleta por el movimiento
